Time (s),T0 (C),U_T0 (C),T1 (C),U_T1 (C),T2 (C),U_T2 (C),T3 (C),U_T3 (C),T4 (C),U_T4 (C),T5 (C),U_T5 (C),T6 (C),U_T6 (C),T7 (C),U_T7 (C),T8 (C),U_T8 (C),T9 (C),U_T9 (C),T10 (C),U_T10 (C),T12 (C),U_T12 (C),T13 (C),U_T13 (C),HFG_Floor_(kW.m-2),U_HFG_Floor_(kW.m-2),Press_(Pa),U_Press_(Pa),Phi_G_UP,U_Phi_G_UP,Phi_G_DOWN,U_Phi_G_DOWN,Phi_L_UP,U_Phi_L_UP,Phi_L_DOWN,U_Phi_L_DOWN,Upper_X_Fuel,U_Upper_X_Fuel,Upper_X_O2,U_Upper_X_O2,Upper_X_CO2,U_Upper_X_CO2,Upper_X_H2O,U_Upper_X_H2O,Upper_X_CO,U_Upper_X_CO,Upper_X_N2,U_Upper_X_N2,Lower_X_Fuel,U_Lower_X_Fuel,Lower_X_O2,U_Lower_X_O2,Lower_X_CO2,U_Lower_X_CO2,Lower_X_H2O,U_Lower_X_H2O,Lower_X_CO,U_Lower_X_CO,Lower_X_N2,U_Lower_X_N2
60,249.2161,41.9415,135.9899,27.1049,70.0951,14.8663,59.0577,12.06,171.9708,33.6302,50.0797,11.3338,253.3756,47.2709,61.6872,13.7325,33.7999,8.1301,29.7605,6.7172,22.7698,4.2676,92.7462,18.4963,86.4469,18.0715,1.9911,0.4236,-1.7875,2.5591,0.3451,0.1215,0.1009,0.0635,0.167,0.1333,0.0792,0.0593,0,0,0.1531,0.0248,0.0378,0.0243,0.0558,0.0385,0.001,0.0002,0.8194,0.1843,0.0008,0.0015,0.2066,0.0327,0.0005,0.0001,0.0004,0.0002,0,0.0001,0.7806,0.1236
61,250.4034,41.8653,138.3389,27.7167,70.8321,14.8476,59.4028,12.0368,174.0527,33.7363,50.531,11.3799,256.2253,47.4789,62.3128,13.78,33.7962,8.1295,29.7599,6.7174,22.7697,4.2677,92.7503,18.4951,86.4473,18.0755,2.0781,0.4414,128.4009,72.7256,0.365,0.1757,0.082,0.058,0.1822,0.1259,0.0958,0.0667,0,0,0.153,0.0247,0.0378,0.0244,0.0559,0.0386,0.001,0.0002,0.8194,0.1846,0.0008,0.0014,0.2067,0.0327,0.0005,0.0001,0.0004,0.0002,0,0.0001,0.7809,0.1237
62,253.0872,42.3149,146.6857,29.3411,72.172,15.2523,59.8979,12.0821,176.1879,33.9791,51.0481,11.4796,259.238,47.8685,62.9915,13.8928,33.8003,8.1283,29.76,6.7174,22.7712,4.2676,92.7493,18.4935,86.4472,18.0742,2.1871,0.4693,133.3177,37.3585,0.3087,0.1313,0.0949,0.0609,0.1683,0.1406,0.1187,0.0623,0,0,0.153,0.0247,0.0378,0.0243,0.0559,0.0386,0.001,0.0002,0.8194,0.1846,0.0008,0.0015,0.2067,0.0327,0.0005,0.0001,0.0004,0.0003,0,0.0001,0.7811,0.1237
63,255.4856,42.6815,157.1812,29.9231,74.8179,15.8864,60.961,12.3043,178.1975,34.1341,51.5973,11.5461,262.1915,48.2098,63.6729,13.9608,33.799,8.1282,29.7607,6.7158,22.7728,4.2676,92.752,18.4933,86.4477,18.0743,2.2578,0.4655,118.8352,32.9223,0.3259,0.1451,0.0917,0.0612,0.1872,0.1311,0.1294,0.0636,0,0,0.1528,0.0247,0.0379,0.0243,0.056,0.0385,0.001,0.0002,0.8192,0.1845,0.0007,0.0014,0.2067,0.0327,0.0005,0.0001,0.0004,0.0003,0,0.0001,0.7812,0.1237
64,257.9521,43.1814,166.2304,30.9712,77.5839,16.4033,62.3263,12.6329,179.9538,34.2917,52.1096,11.6163,265.0026,48.5215,64.2898,14.0326,33.7972,8.1277,29.761,6.7154,22.7725,4.2686,92.7488,18.4943,86.4472,18.074,2.3588,0.481,87.8738,22.6356,0.3481,0.127,0.0962,0.0567,0.1969,0.1283,0.119,0.0638,0,0,0.1526,0.0247,0.038,0.0243,0.0561,0.0385,0.001,0.0002,0.8188,0.1846,0.0007,0.0013,0.2067,0.0327,0.0006,0.0001,0.0004,0.0003,0,0.0001,0.7815,0.1238
65,261.2148,43.5581,177.5474,32.2995,81.7815,17.3934,63.9539,12.9489,182.0726,34.5239,52.7444,11.7083,268.3117,48.8183,65.0351,14.1361,33.7982,8.1252,29.7607,6.7149,22.7727,4.268,92.7501,18.4954,86.4467,18.0747,2.4273,0.4803,82.1624,26.6144,0.329,0.1634,0.0855,0.0617,0.1944,0.1297,0.1321,0.0723,0,0,0.1521,0.0246,0.0382,0.0244,0.0564,0.0386,0.001,0.0002,0.8184,0.185,0.0006,0.0012,0.2067,0.0327,0.0007,0.0002,0.0005,0.0003,0,0.0001,0.782,0.1239
66,264.4147,43.8877,187.0706,33.4423,85.7697,17.8159,65.4534,13.16,184.1894,34.6746,53.4166,11.7946,271.8129,49.19,65.8185,14.2224,33.7995,8.1254,29.7629,6.7161,22.7765,4.2684,92.753,18.4954,86.4493,18.0738,2.4731,0.5058,63.5837,20.4537,0.3213,0.1219,0.0821,0.0652,0.2349,0.2283,0.1381,0.074,0,0,0.1515,0.0245,0.0385,0.0245,0.057,0.039,0.001,0.0002,0.8183,0.1856,0.0004,0.0009,0.2067,0.0327,0.0009,0.0003,0.0006,0.0005,0,0.0001,0.783,0.124
67,268.1051,44.6139,194.486,34.4698,92.083,19.2335,67.2293,13.6713,186.7173,35.0464,54.2411,11.969,275.7817,49.7773,66.7732,14.4021,33.7991,8.1246,29.764,6.7153,22.7791,4.2694,92.7541,18.4954,86.4484,18.0737,2.5531,0.5109,46.2144,12.6823,0.3189,0.1348,0.0998,0.0662,0.1966,0.1337,0.1335,0.0749,0,0,0.1506,0.0243,0.0391,0.0248,0.0578,0.0396,0.001,0.0002,0.8183,0.1871,0.0001,0.0005,0.2065,0.0327,0.0013,0.0005,0.0011,0.0008,0,0.0001,0.7849,0.1244
68,270.9857,45.0902,199.0817,34.8312,99.653,20.3979,68.7603,13.9305,188.8941,35.2624,54.9698,12.0724,279.0312,50.1473,67.6171,14.4976,33.7962,8.1221,29.7623,6.7137,22.7793,4.2706,92.7517,18.4948,86.4501,18.0725,2.6588,0.5351,41.9935,12.2928,0.3657,0.1475,0.1175,0.07,0.2635,0.193,0.1128,0.0749,0,0,0.1496,0.0242,0.0398,0.0253,0.059,0.0404,0.001,0.0002,0.8188,0.1888,0,0.0001,0.206,0.0326,0.0021,0.0008,0.0021,0.0011,0,0.0001,0.7878,0.1249
69,272.992,45.27,204.1335,35.2284,106.6766,21.7163,70.2211,14.2365,190.8506,35.5091,55.6682,12.1851,282.0582,50.5107,68.4336,14.6285,33.797,8.122,29.7621,6.7139,22.7812,4.2705,92.7537,18.4949,86.4493,18.0719,2.7301,0.5444,37.8702,11.4878,0.3284,0.1408,0.1198,0.0655,0.1689,0.1441,0.1396,0.0789,0,0,0.1483,0.024,0.0406,0.0258,0.0602,0.0414,0.001,0.0002,0.8191,0.191,0,0,0.2052,0.0325,0.0031,0.001,0.0036,0.0015,0,0.0001,0.7918,0.1255
70,275.835,45.427,208.9376,35.9448,113.3751,22.7647,71.9959,14.6027,193.121,35.7466,56.5172,12.3241,285.7368,50.8862,69.4294,14.7821,33.7957,8.1223,29.7627,6.7138,22.7823,4.2708,92.756,18.4959,86.4508,18.0738,2.8431,0.5582,32.2504,9.8105,0.3371,0.1309,0.1196,0.0619,0.1856,0.1685,0.1315,0.0836,0,0,0.1468,0.0238,0.0416,0.0264,0.0618,0.0425,0.001,0.0002,0.8196,0.1936,0,0,0.2041,0.0323,0.0046,0.0013,0.0055,0.0018,0,0.0001,0.7965,0.1263
71,277.8219,45.6671,212.453,36.3148,120.2486,23.2397,73.7515,14.8762,195.2018,35.919,57.3317,12.4375,289.0842,51.2444,70.3765,14.9008,33.7969,8.1209,29.7638,6.7132,22.7843,4.2684,92.7568,18.4954,86.4521,18.0732,2.9243,0.5849,26.3159,10.225,0.346,0.1391,0.1148,0.0669,0.2063,0.1382,0.1396,0.079,0,0,0.1451,0.0235,0.0426,0.027,0.0635,0.0438,0.0011,0.0002,0.8201,0.1964,0,0,0.2026,0.0321,0.0062,0.0016,0.0078,0.0021,0.0001,0.0001,0.8015,0.127
72,281.5997,46.3742,217.5264,37.0368,126.7047,24.344,76.0406,15.421,197.7192,36.3143,58.4018,12.6898,293.1782,51.8968,71.5899,15.1548,33.794,8.1196,29.763,6.7119,22.7869,4.2706,92.7573,18.4974,86.4534,18.0729,3.0257,0.6017,25.8635,10.3381,0.3545,0.1207,0.1287,0.0698,0.1822,0.1754,0.1402,0.0808,0,0,0.1432,0.0232,0.0439,0.0277,0.0655,0.0451,0.0011,0.0002,0.8208,0.1995,0,0,0.2007,0.0318,0.0081,0.0018,0.0103,0.0025,0.0001,0.0001,0.8058,0.1277
73,284.8547,46.9716,221.5966,37.6415,131.6986,24.9484,78.0973,15.7528,199.9508,36.5803,59.3696,12.8508,296.9562,52.4114,72.6888,15.3074,33.794,8.1188,29.7629,6.7127,22.7883,4.2707,92.7572,18.4972,86.4541,18.0723,3.0863,0.5994,23.6322,8.1607,0.3526,0.1759,0.1345,0.0728,0.1491,0.1328,0.1485,0.0754,0,0,0.1412,0.0229,0.0452,0.0285,0.0676,0.0467,0.0011,0.0002,0.8216,0.203,0,0,0.1985,0.0315,0.01,0.002,0.0129,0.0028,0.0001,0.0001,0.8094,0.1283
74,287.1272,47.3311,224.9245,38.4581,136.9795,25.8644,80.0073,16.1636,202.0903,36.8952,60.3344,13.0463,300.4542,52.8424,73.7762,15.5182,33.7937,8.1192,29.7637,6.7117,22.7914,4.2713,92.7578,18.4976,86.4552,18.0728,3.1765,0.6289,19.3165,7.8563,0.353,0.1313,0.123,0.0768,0.1505,0.1448,0.1564,0.0759,0,0.0001,0.1391,0.0226,0.0467,0.0293,0.0699,0.0484,0.0011,0.0002,0.8227,0.2068,0,0,0.1961,0.0311,0.0119,0.0023,0.0155,0.0031,0.0001,0.0001,0.8123,0.1287
75,289.9274,47.6349,228.989,38.9903,143.0748,26.5192,82.0838,16.5862,204.4629,37.1082,61.4471,13.212,304.2438,53.1526,75.0136,15.6959,33.7928,8.1184,29.7644,6.7116,22.7923,4.2726,92.7597,18.4976,86.4576,18.072,3.2387,0.628,22.3481,8.0209,0.3275,0.1397,0.1481,0.0668,0.1865,0.1509,0.1508,0.1003,0,0.0001,0.1369,0.0223,0.0481,0.0302,0.0724,0.0502,0.0011,0.0002,0.8239,0.2109,0,0,0.1934,0.0307,0.0137,0.0025,0.0181,0.0034,0.0001,0.0001,0.8141,0.129
76,292.8222,48.225,232.3674,39.3217,147.5166,27.0098,84.4377,17.0904,206.7284,37.3546,62.5818,13.4274,308.0102,53.6515,76.2511,15.9111,33.7923,8.1169,29.763,6.7117,22.7935,4.2718,92.7579,18.4978,86.4566,18.0715,3.2978,0.644,18.3706,7.5685,0.353,0.1365,0.1502,0.0842,0.1509,0.1344,0.1675,0.0878,0,0.0002,0.1347,0.022,0.0496,0.0311,0.0748,0.0521,0.0011,0.0002,0.8248,0.215,0,0,0.1906,0.0302,0.0155,0.0028,0.0206,0.0037,0.0001,0.0001,0.8148,0.1291
77,295.4815,48.5224,236.961,40.1167,153.2075,27.9086,87.1484,17.6195,209.3663,37.7497,63.9417,13.6887,312.2364,54.2269,77.7509,16.2099,33.7934,8.1173,29.7639,6.711,22.7965,4.272,92.7603,18.499,86.4614,18.0704,3.3621,0.6463,15.6829,6.8732,0.3736,0.1153,0.1793,0.0813,0.1524,0.161,0.1702,0.0915,0,0.0001,0.1324,0.0217,0.0511,0.032,0.0773,0.0539,0.0011,0.0002,0.8261,0.2193,0,0,0.1878,0.0298,0.0173,0.003,0.023,0.0041,0.0001,0.0001,0.815,0.1291
78,297.7869,48.7901,239.9835,40.6835,158.0401,28.7709,89.3842,18.031,211.5132,37.9973,65.0873,13.8796,315.5735,54.6798,79.0193,16.4106,33.7923,8.1165,29.7629,6.7109,22.7974,4.2722,92.7613,18.4987,86.4598,18.0694,3.4575,0.6698,16.2596,5.7793,0.3642,0.1352,0.1926,0.0918,0.1828,0.145,0.1793,0.1056,0,0.0002,0.1302,0.0213,0.0527,0.0328,0.0798,0.0557,0.0012,0.0002,0.8272,0.2231,0,0,0.1848,0.0293,0.019,0.0033,0.0254,0.0044,0.0001,0.0001,0.8147,0.129
79,299.7789,48.982,242.9146,40.7474,162.2577,29.4035,92.1143,18.6106,213.7257,38.2964,66.3054,14.0912,319.0969,55.0707,80.3612,16.6488,33.7935,8.1158,29.765,6.711,22.8003,4.2721,92.7637,18.5,86.4637,18.0724,3.4964,0.67,14.8013,6.2674,0.3569,0.1516,0.2021,0.0917,0.1621,0.1362,0.2048,0.119,0,0.0001,0.1279,0.021,0.0541,0.0335,0.0823,0.0572,0.0012,0.0002,0.8277,0.2264,0,0,0.1819,0.0289,0.0207,0.0035,0.0278,0.0048,0.0001,0.0001,0.8141,0.1289
80,301.6224,49.1097,246.0283,41.215,165.9056,29.6467,94.8645,18.9477,216.1554,38.5184,67.6468,14.2792,322.9197,55.4033,81.8649,16.8484,33.7934,8.1139,29.7664,6.7104,22.8016,4.2723,92.7637,18.4984,86.4645,18.0703,3.543,0.6823,12.0459,5.8268,0.389,0.158,0.2389,0.106,0.2464,0.2336,0.2126,0.1372,0.0001,0.0003,0.1256,0.0206,0.0556,0.0341,0.0847,0.0586,0.0012,0.0002,0.8284,0.2295,0,0,0.1789,0.0284,0.0223,0.0038,0.0301,0.0051,0.0001,0.0001,0.8132,0.1288
81,304.6521,49.6438,249.8159,41.977,170.935,30.5987,97.2129,19.429,218.5929,38.8951,69.0858,14.6326,326.7161,56.0205,83.4593,17.1965,33.7928,8.1134,29.7667,6.7109,22.8043,4.2728,92.7648,18.5,86.4677,18.0696,3.6313,0.6976,11.846,6.175,0.3654,0.1357,0.2445,0.1037,0.1924,0.1584,0.2187,0.1305,0,0.0002,0.1233,0.0203,0.057,0.0346,0.0871,0.0598,0.0012,0.0002,0.8289,0.2321,0,0,0.1759,0.0279,0.0239,0.004,0.0324,0.0055,0.0001,0.0001,0.8121,0.1286
82,307.2814,49.9544,252.3092,42.2419,174.8275,31.0968,99.9855,19.9115,221.1199,39.2341,70.5895,14.8659,330.6299,56.5045,85.1194,17.4345,33.7927,8.1133,29.7653,6.711,22.8057,4.2721,92.7643,18.4994,86.4673,18.0693,3.6792,0.7048,13.1151,6.4533,0.3862,0.1783,0.2792,0.0875,0.1759,0.1838,0.2388,0.1213,0.0001,0.0003,0.121,0.0199,0.0585,0.0351,0.0895,0.0611,0.0012,0.0002,0.8292,0.2347,0,0,0.173,0.0275,0.0255,0.0043,0.0347,0.0058,0.0001,0.0001,0.8111,0.1284
83,309.1198,50.2583,254.7868,42.528,177.657,31.423,102.3996,20.4217,223.2028,39.4849,71.8742,15.0832,333.7941,56.9259,86.5316,17.6618,33.7902,8.1126,29.7666,6.7113,22.8079,4.2735,92.7657,18.4991,86.4691,18.0701,3.7357,0.7166,13.0387,7.4016,0.4026,0.1558,0.2879,0.0978,0.1965,0.1324,0.2353,0.1328,0,0.0001,0.1186,0.0196,0.0599,0.0356,0.0919,0.0623,0.0012,0.0002,0.8294,0.2372,0,0,0.17,0.027,0.027,0.0045,0.0369,0.0062,0.0001,0.0001,0.8097,0.1282
84,310.9696,50.4976,258.1069,42.9743,181.0141,31.732,104.7638,20.8619,225.5564,39.8398,73.3511,15.3236,337.3566,57.2397,88.1632,17.943,33.791,8.1117,29.7655,6.7103,22.8083,4.2734,92.7665,18.5004,86.4714,18.0691,3.7938,0.7254,10.3338,6.6625,0.3907,0.1404,0.325,0.1104,0.198,0.1403,0.2648,0.1169,0.0001,0.0002,0.1163,0.0192,0.0613,0.0361,0.0943,0.0634,0.0013,0.0002,0.8296,0.2396,0,0,0.1671,0.0265,0.0285,0.0047,0.039,0.0065,0.0001,0.0001,0.8082,0.128
85,313.411,50.8608,260.8591,43.3486,184.9178,32.2264,107.3138,21.2805,227.8967,40.0657,74.8845,15.5536,340.899,57.6636,89.8457,18.1765,33.7913,8.1112,29.7675,6.7105,22.8112,4.2746,92.768,18.5002,86.4745,18.0689,3.8593,0.7301,11.4237,7.8346,0.3931,0.1225,0.3413,0.1073,0.1958,0.1611,0.2652,0.1222,0.0001,0.0002,0.114,0.0188,0.0628,0.0367,0.0967,0.0649,0.0013,0.0002,0.8301,0.2425,0,0,0.1643,0.0261,0.03,0.005,0.0411,0.0068,0.0001,0.0001,0.8065,0.1277
86,315.5083,51.3247,263.676,43.7939,188.2721,32.7718,110.3708,22.0482,230.5406,40.5094,76.6609,15.968,344.8062,58.2671,91.7923,18.5944,33.7911,8.1104,29.7671,6.7093,22.8115,4.2738,92.7677,18.5009,86.476,18.0689,3.9066,0.7451,10.6518,7.3497,0.3927,0.1352,0.3502,0.1133,0.2154,0.1864,0.2597,0.1248,0.0001,0.0002,0.1116,0.0185,0.0643,0.0374,0.0994,0.0665,0.0013,0.0002,0.8309,0.246,0,0,0.1615,0.0256,0.0314,0.0052,0.0432,0.0072,0.0001,0.0001,0.8048,0.1274
87,317.5703,51.6402,266.7292,44.1019,191.3377,33.0101,112.7188,22.3366,232.7985,40.8035,78.2021,16.1977,347.9471,58.6487,93.4921,18.8227,33.7897,8.1108,29.7673,6.7115,22.8127,4.2747,92.7687,18.5005,86.4773,18.0685,3.9547,0.7558,10.6814,7.6631,0.4346,0.1684,0.3639,0.1262,0.2286,0.2173,0.2802,0.1477,0.0001,0.0002,0.1093,0.0181,0.0658,0.0381,0.102,0.0683,0.0013,0.0002,0.8317,0.2498,0,0,0.1587,0.0252,0.0328,0.0054,0.0453,0.0075,0.0001,0.0001,0.8033,0.1272
88,318.9955,51.802,269.5568,44.4985,194.3115,33.565,114.8186,22.6287,234.8809,41.1001,79.6655,16.4306,350.749,58.9692,95.1075,19.0817,33.7905,8.1089,29.7682,6.7108,22.8159,4.2751,92.7681,18.5012,86.4806,18.0699,4.0206,0.7625,9.8598,4.8375,0.4726,0.186,0.3645,0.1433,0.2276,0.1869,0.2777,0.1363,0.0001,0.0002,0.1071,0.0178,0.0672,0.0387,0.1045,0.0699,0.0014,0.0003,0.8325,0.2531,0,0,0.1559,0.0248,0.0342,0.0056,0.0473,0.0078,0.0001,0.0001,0.8016,0.1269
89,321.1877,52.1961,271.2538,44.8077,197.491,34.004,117.4219,23.1198,237.2536,41.3787,81.3733,16.7179,354.0946,59.3918,96.9754,19.3914,33.7894,8.1083,29.7678,6.7093,22.8166,4.2749,92.7686,18.5021,86.4803,18.0689,4.0803,0.7683,9.0466,6.7248,0.4778,0.168,0.4043,0.1326,0.3133,0.281,0.3021,0.1161,0.0002,0.0005,0.1048,0.0174,0.0685,0.039,0.1067,0.0706,0.0014,0.0003,0.832,0.2541,0,0,0.1532,0.0244,0.0356,0.0058,0.0493,0.0081,0.0001,0.0001,0.8001,0.1266
90,323.1616,52.4176,273.3599,44.901,200.5113,34.3446,119.8994,23.5354,239.4602,41.6064,82.9789,16.9379,357.1484,59.7298,98.7409,19.6153,33.7883,8.108,29.7692,6.7106,22.8196,4.2766,92.7724,18.5021,86.4837,18.0686,4.1368,0.7872,9.8109,7.7194,0.4867,0.1503,0.4232,0.1293,0.2451,0.1872,0.3016,0.116,0.0002,0.0006,0.1025,0.0171,0.0696,0.0388,0.1086,0.0705,0.0014,0.0003,0.8309,0.2535,0,0,0.1505,0.0239,0.0369,0.0061,0.0513,0.0085,0.0001,0.0001,0.7985,0.1264
91,325.8084,52.823,277.1341,45.5731,204.3799,35.0681,122.6213,24.0838,242.0304,42.034,84.9519,17.3754,360.5451,60.2223,100.8771,20.0627,33.789,8.1074,29.7696,6.7109,22.8216,4.2765,92.7714,18.5015,86.4884,18.0677,4.1587,0.7862,7.5644,5.6391,0.4783,0.1762,0.4267,0.1156,0.2399,0.2262,0.3245,0.1235,0.0002,0.0005,0.1003,0.0167,0.0707,0.0385,0.1103,0.07,0.0014,0.0003,0.8293,0.2518,0,0,0.1479,0.0235,0.0383,0.0063,0.0533,0.0088,0.0001,0.0001,0.7971,0.1261
92,327.7464,53.1439,278.8607,45.9158,207.0155,35.4622,125.0544,24.2937,244.2774,42.3236,86.6644,17.636,363.568,60.632,102.6804,20.2999,33.7896,8.107,29.7692,6.7106,22.8228,4.2764,92.773,18.5015,86.4889,18.0671,4.2103,0.7888,8.1716,6.6467,0.4981,0.1472,0.4339,0.11,0.2364,0.1658,0.3316,0.1257,0.0002,0.0005,0.0981,0.0163,0.0718,0.0381,0.112,0.0695,0.0015,0.0003,0.8276,0.2498,0,0,0.1453,0.0231,0.0396,0.0065,0.0553,0.0091,0.0001,0.0001,0.7956,0.1259
93,329.2475,53.3436,280.2972,45.952,209.4542,35.7752,127.3707,24.7567,246.3681,42.6517,88.2746,17.9145,366.359,61.0271,104.3451,20.5954,33.7902,8.1074,29.7715,6.7112,22.8248,4.2762,92.7737,18.5034,86.4912,18.0683,4.2751,0.8037,9.3347,6.8909,0.4995,0.1448,0.4659,0.1287,0.1799,0.2255,0.3244,0.1154,0.0001,0.0004,0.0959,0.0159,0.0728,0.0378,0.1137,0.0689,0.0015,0.0003,0.8261,0.248,0,0,0.1427,0.0228,0.0409,0.0067,0.0573,0.0095,0.0001,0.0001,0.7942,0.1257
94,330.7898,53.5177,282.9374,46.1949,212.3704,36.02,129.7967,25.2271,248.7168,42.9356,90.1078,18.1705,369.456,61.3682,106.2649,20.8769,33.7917,8.106,29.7721,6.7108,22.8267,4.2765,92.7741,18.5024,86.496,18.0663,4.3239,0.8057,8.2378,6.4403,0.4924,0.127,0.4552,0.1237,0.258,0.306,0.3301,0.125,0.0002,0.0006,0.0937,0.0156,0.0738,0.0374,0.1154,0.0684,0.0015,0.0003,0.8244,0.2462,0,0,0.1402,0.0224,0.0422,0.0069,0.0593,0.0098,0.0001,0.0001,0.7929,0.1255
95,333.1963,53.8127,285.7167,46.6373,215.0827,36.392,131.9174,25.4581,250.8843,43.1869,91.8473,18.4369,372.2837,61.7518,107.9184,21.0837,33.7898,8.1058,29.7734,6.7108,22.828,4.2765,92.7776,18.5035,86.4979,18.066,4.3375,0.7986,6.2547,5.4602,0.5454,0.1425,0.4894,0.1183,0.3713,0.265,0.3153,0.1511,0.0005,0.0009,0.0914,0.0152,0.0749,0.0371,0.1171,0.0678,0.0016,0.0003,0.8224,0.2444,0,0,0.1377,0.022,0.0435,0.0072,0.0612,0.0101,0.0001,0.0001,0.7915,0.1252
96,335.011,54.086,287.4048,46.9546,217.7234,36.9428,135.017,25.9528,253.4232,43.6129,93.9168,18.8521,375.611,62.2791,109.5289,21.4057,33.7884,8.103,29.7712,6.7093,22.8289,4.2769,92.7775,18.5031,86.5006,18.0658,4.4084,0.8263,6.5893,5.1843,0.5195,0.1418,0.4923,0.1313,0.3421,0.2829,0.3584,0.136,0.0005,0.0009,0.0892,0.0148,0.0759,0.0368,0.1189,0.0673,0.0016,0.0003,0.8207,0.2425,0,0,0.1352,0.0216,0.0448,0.0074,0.0632,0.0105,0.0001,0.0001,0.7901,0.125
97,336.5225,54.3294,288.8169,47.0274,220.4035,37.2342,137.4316,26.5026,255.5627,43.9078,95.6414,19.1172,378.2221,62.6594,111.2041,21.6995,33.7893,8.1032,29.7735,6.7103,22.8314,4.2777,92.7793,18.504,86.5025,18.0658,4.4447,0.8227,6.1916,6.1704,0.5475,0.162,0.5,0.1169,0.2823,0.211,0.3699,0.1575,0.0004,0.0008,0.087,0.0145,0.077,0.0364,0.1206,0.0667,0.0016,0.0003,0.8192,0.2406,0,0,0.1327,0.0213,0.046,0.0076,0.0651,0.0108,0.0001,0.0001,0.7888,0.1248
98,338.2112,54.6118,291.1608,47.4297,222.9522,37.517,139.4539,26.8065,257.6511,44.2212,97.3824,19.3959,380.8161,63.0071,113.0002,22.0189,33.7883,8.1027,29.7718,6.7099,22.8311,4.2773,92.7788,18.5046,86.5036,18.0651,4.4711,0.8209,5.2283,6.302,0.5159,0.1341,0.5249,0.1143,0.334,0.2815,0.3618,0.1304,0.0006,0.0009,0.0847,0.0141,0.078,0.0361,0.1224,0.0661,0.0017,0.0003,0.8173,0.2388,0,0,0.1303,0.0209,0.0472,0.0078,0.067,0.0112,0.0001,0.0001,0.7875,0.1246
99,340.3019,54.867,293.3829,47.8343,225.2959,37.8403,141.8186,27.0108,259.9446,44.4682,99.2877,19.6329,383.616,63.3059,114.9874,22.2712,33.7909,8.1024,29.7744,6.7088,22.8335,4.2781,92.7817,18.5052,86.5088,18.0659,4.5291,0.8658,4.5233,5.911,0.6078,0.1714,0.5311,0.1165,0.2929,0.2185,0.3647,0.1183,0.0009,0.0013,0.0824,0.0138,0.079,0.0357,0.1241,0.0655,0.0018,0.0003,0.8154,0.2368,0,0,0.1279,0.0206,0.0485,0.0081,0.0689,0.0116,0.0001,0.0001,0.7862,0.1244
100,342.0448,55.1472,294.6996,48.0033,227.5744,38.3028,144.3501,27.4638,262.1793,44.7893,101.1903,20.0389,386.4066,63.753,116.9542,22.5909,33.7926,8.1026,29.7753,6.7098,22.835,4.2785,92.7827,18.505,86.511,18.0655,4.5394,0.8403,5.1666,6.4034,0.5704,0.1691,0.5425,0.121,0.2499,0.2067,0.4247,0.1395,0.001,0.0016,0.0802,0.0134,0.08,0.0354,0.1258,0.065,0.0018,0.0003,0.8137,0.2349,0,0,0.1255,0.0202,0.0497,0.0083,0.0708,0.0119,0.0001,0.0001,0.785,0.1242
101,343.0619,55.3338,296.5776,48.1836,230.1949,38.6147,146.7817,27.9229,264.6163,45.1589,103.2315,20.3331,389.3838,64.1685,119.0686,22.8521,33.7916,8.1014,29.7743,6.7094,22.8364,4.278,92.7849,18.5068,86.514,18.0648,4.5669,0.8386,5.159,5.4633,0.5776,0.1473,0.5515,0.1297,0.2265,0.1832,0.4065,0.1454,0.0012,0.0014,0.078,0.0131,0.081,0.035,0.1276,0.0644,0.0019,0.0003,0.8119,0.233,0,0,0.1231,0.0199,0.0509,0.0086,0.0727,0.0123,0.0001,0.0001,0.7837,0.124
102,344.4168,55.4811,298.0143,48.3288,232.1975,38.8953,148.6984,28.2012,266.5796,45.4098,104.9132,20.585,391.6462,64.4714,120.748,23.0704,33.7911,8.0996,29.7734,6.7087,22.8363,4.2775,92.784,18.5061,86.5158,18.0646,4.6138,0.8461,3.4347,5.6033,0.6111,0.1768,0.5672,0.138,0.3224,0.2251,0.4405,0.158,0.0013,0.0015,0.0758,0.0127,0.082,0.0347,0.1294,0.0639,0.002,0.0004,0.8103,0.2311,0,0,0.1208,0.0196,0.0521,0.0088,0.0746,0.0127,0.0001,0.0001,0.7825,0.1238
103,345.9154,55.7795,299.6572,48.5274,234.215,39.1898,150.8487,28.3894,268.6642,45.7141,106.7313,20.8441,393.9659,64.6834,122.6256,23.3636,33.7917,8.1002,29.7748,6.7087,22.8368,4.279,92.7854,18.5074,86.52,18.0637,4.614,0.8366,3.9283,5.3303,0.6436,0.1937,0.5694,0.1334,0.3118,0.1928,0.4549,0.1774,0.0016,0.0016,0.0736,0.0124,0.083,0.0344,0.1311,0.0634,0.002,0.0004,0.8083,0.2291,0,0,0.1184,0.0193,0.0533,0.009,0.0765,0.0131,0.0001,0.0001,0.7813,0.1236
