Time (s),T0 (C),U_T0 (C),T1 (C),U_T1 (C),T2 (C),U_T2 (C),T3 (C),U_T3 (C),T4 (C),U_T4 (C),T5 (C),U_T5 (C),T6 (C),U_T6 (C),T7 (C),U_T7 (C),T8 (C),U_T8 (C),T9 (C),U_T9 (C),T10 (C),U_T10 (C),T12 (C),U_T12 (C),T13 (C),U_T13 (C),HFG_Floor_(kW.m-2),U_HFG_Floor_(kW.m-2),Press_(Pa),U_Press_(Pa),Phi_G_UP,U_Phi_G_UP,Phi_G_DOWN,U_Phi_G_DOWN,Phi_L_UP,U_Phi_L_UP,Phi_L_DOWN,U_Phi_L_DOWN,Upper_X_Fuel,U_Upper_X_Fuel,Upper_X_O2,U_Upper_X_O2,Upper_X_CO2,U_Upper_X_CO2,Upper_X_H2O,U_Upper_X_H2O,Upper_X_CO,U_Upper_X_CO,Upper_X_N2,U_Upper_X_N2,Lower_X_Fuel,U_Lower_X_Fuel,Lower_X_O2,U_Lower_X_O2,Lower_X_CO2,U_Lower_X_CO2,Lower_X_H2O,U_Lower_X_H2O,Lower_X_CO,U_Lower_X_CO,Lower_X_N2,U_Lower_X_N2
60,312.5751,87.3365,199.2242,57.0368,90.223,26.579,70.4458,20.5219,211.7754,63.1103,58.7239,17.0981,324.9497,94.1452,71.9679,21.4238,35.3551,10.2105,31.5535,8.917,21.4074,6.2139,93.0681,25.8122,78.3376,21.9862,3.0026,0.9083,-0.6716,2.1978,0.4304,0.1937,0.0656,0.0695,0.1656,0.1694,0.0767,0.0659,0,0,0.1401,0.0426,0.026,0.0104,0.0576,0.023,0.001,0.0004,0.7302,0.2022,0,0,0.1977,0.0547,0.0008,0.0003,0.0012,0.0005,0.0001,0,0.7507,0.2078
61,314.5793,87.7564,201.2922,57.9887,91.287,26.944,71.3725,20.675,214.7192,63.9122,59.5193,17.3347,329.194,95.4615,73.0113,21.7523,35.353,10.2084,31.5547,8.9169,21.4134,6.2158,93.0735,25.8131,78.3394,21.9862,3.2248,0.9635,224.2461,98.0275,0.3798,0.1718,0.0854,0.0668,0.1468,0.1102,0.0954,0.045,0,0,0.14,0.0426,0.026,0.0104,0.0577,0.0231,0.001,0.0004,0.7304,0.2023,0,0,0.1978,0.0547,0.0008,0.0003,0.0012,0.0005,0.0001,0,0.751,0.2079
62,316.8291,88.3478,210.6059,60.742,94.4251,28.0164,72.2557,20.9591,216.9963,64.4057,60.1761,17.4895,332.4867,96.3132,73.8515,21.9555,35.3531,10.2099,31.5527,8.9174,21.4155,6.2162,93.0714,25.8132,78.3415,21.9868,3.3334,0.9984,217.2078,74.0884,0.4085,0.1857,0.0685,0.0621,0.1953,0.1358,0.1304,0.0612,0,0,0.1399,0.0426,0.0261,0.0105,0.0578,0.0232,0.001,0.0004,0.73,0.2022,0,0,0.1977,0.0547,0.0008,0.0003,0.0012,0.0006,0.0001,0,0.7509,0.2079
63,319.3034,88.9734,222.6448,63.746,99.4543,29.4765,73.4747,21.2066,219.5468,65.067,60.9923,17.704,336.5132,97.2758,74.8617,22.2209,35.3545,10.2111,31.5542,8.9173,21.4181,6.2179,93.075,25.8138,78.3426,21.9866,3.5448,1.0475,170.2679,62.0497,0.3787,0.178,0.1131,0.0692,0.2369,0.1601,0.1376,0.0743,0,0,0.1396,0.0426,0.0262,0.0105,0.058,0.0232,0.001,0.0004,0.7297,0.2021,0,0,0.1977,0.0547,0.0009,0.0003,0.0013,0.0006,0.0001,0,0.7512,0.2079
64,322.7432,89.9633,236.7851,67.3356,107.5363,32.0113,75.8875,22.1247,222.3239,65.6917,61.9703,17.9981,341.4806,98.5891,76.0054,22.5499,35.3494,10.2098,31.5493,8.916,21.419,6.2173,93.0718,25.813,78.3436,21.9872,3.7279,1.0919,128.9487,44.972,0.3039,0.193,0.0943,0.1102,0.1915,0.1135,0.1628,0.1017,0,0,0.139,0.0425,0.0264,0.0106,0.0584,0.0234,0.001,0.0004,0.7288,0.2019,0,0,0.1977,0.0547,0.001,0.0004,0.0016,0.0007,0.0001,0,0.7519,0.2081
65,326.6327,90.9733,248.3396,70.2055,116.5903,34.4419,78.3588,22.7733,225.0309,66.4596,62.947,18.2759,345.631,99.5092,77.1619,22.9038,35.3498,10.2093,31.5509,8.9156,21.4219,6.2189,93.0743,25.814,78.3443,21.987,3.8655,1.1364,115.1829,40.5428,0.2616,0.1411,0.0983,0.0669,0.2412,0.2317,0.1044,0.0622,0,0,0.1381,0.0424,0.0267,0.0107,0.0591,0.0237,0.001,0.0004,0.7277,0.2016,0,0,0.1974,0.0547,0.0013,0.0005,0.0022,0.001,0.0001,0,0.7533,0.2085
66,332.4754,92.7089,258.8731,72.863,128.7323,38.3668,81.5462,23.6843,228.1096,67.4,64.1289,18.6417,350.8607,100.7957,78.5717,23.3588,35.3514,10.2087,31.5518,8.916,21.4254,6.2193,93.0778,25.8147,78.3463,21.987,4.0728,1.2036,83.9115,31.7259,0.284,0.2045,0.0684,0.0723,0.2371,0.1968,0.1146,0.0882,0,0,0.1369,0.0422,0.0271,0.0109,0.0602,0.0241,0.001,0.0004,0.7268,0.2013,0,0,0.1969,0.0545,0.0019,0.0008,0.0034,0.0014,0.0001,0,0.756,0.2093
67,337.5114,93.8961,264.8338,74.2205,140.2481,40.5233,84.3065,24.3412,230.9316,67.9885,65.2268,18.8911,355.052,101.8044,79.8713,23.642,35.3469,10.2094,31.5506,8.9164,21.4242,6.2188,93.0756,25.8143,78.3457,21.9872,4.2857,1.2443,67.7533,23.2028,0.3201,0.1798,0.127,0.0802,0.2924,0.2042,0.1167,0.0699,0,0,0.1352,0.0421,0.0278,0.0111,0.0617,0.0247,0.001,0.0004,0.7253,0.201,0,0,0.1959,0.0542,0.003,0.0012,0.0056,0.0022,0.0001,0,0.7606,0.2106
68,341.28,95.0125,272.6008,76.6413,151.8453,43.4304,87.0107,25.0994,233.6742,68.8003,66.4027,19.2243,359.3756,102.8361,81.1904,24.0219,35.3522,10.2097,31.5534,8.9164,21.4322,6.2209,93.0798,25.8151,78.3511,21.9889,4.4211,1.2836,66.4663,25.007,0.3396,0.1796,0.1484,0.0903,0.2712,0.1827,0.1359,0.0794,0,0,0.133,0.0418,0.0286,0.0115,0.0636,0.0255,0.001,0.0004,0.7234,0.2005,0,0,0.1945,0.0539,0.0046,0.0017,0.0087,0.0031,0.0001,0,0.7668,0.2123
69,345.5127,96.228,279.0607,78.2369,160.089,45.5791,90.0245,26.0505,236.757,69.5178,67.8228,19.649,365.1502,104.5356,82.7679,24.4731,35.3477,10.2091,31.5492,8.9149,21.4337,6.2225,93.081,25.8158,78.351,21.9877,4.5959,1.332,40.3664,13.5911,0.3422,0.1807,0.1293,0.1254,0.2881,0.204,0.1144,0.0715,0,0,0.1303,0.0416,0.0297,0.0119,0.0661,0.0265,0.001,0.0004,0.7214,0.2,0,0,0.1925,0.0533,0.0065,0.0022,0.0127,0.0043,0.0001,0,0.7737,0.2142
70,351.248,97.7645,286.2366,80.2305,169.1671,48.2542,93.5051,27.1042,240.2193,70.5599,69.5019,20.1596,371.6884,106.398,84.3879,24.8947,35.3514,10.2105,31.5498,8.9162,21.4421,6.2259,93.0824,25.8163,78.3551,21.9885,4.8036,1.3847,39.0889,12.8081,0.4255,0.1887,0.1206,0.1085,0.2597,0.164,0.177,0.0821,0,0.0001,0.1273,0.0413,0.031,0.0124,0.0691,0.0278,0.001,0.0004,0.7198,0.1995,0,0,0.1899,0.0526,0.0087,0.0028,0.0172,0.0056,0.0001,0,0.7806,0.2161
71,352.9411,98.2127,291.8861,81.6298,176.6441,50.2733,96.7583,28.0832,243.0088,71.3412,70.9287,20.5836,376.815,107.7713,85.7511,25.2427,35.3504,10.2094,31.5501,8.9149,21.4435,6.2247,93.0806,25.8157,78.3556,21.9887,4.9204,1.4125,41.289,15.8295,0.4031,0.162,0.1618,0.1124,0.2676,0.2368,0.1503,0.1225,0,0.0002,0.124,0.0411,0.0324,0.013,0.0725,0.0291,0.0011,0.0004,0.7181,0.1991,0,0,0.1868,0.0517,0.011,0.0034,0.0222,0.0069,0.0001,0.0001,0.7868,0.2179
72,357.5586,99.3871,298.073,83.1717,184.0643,51.7569,99.7266,28.7791,246.1284,71.9926,72.5659,20.9625,382.5757,109.336,87.4959,25.6044,35.3516,10.2101,31.5486,8.9157,21.4514,6.2276,93.0838,25.8165,78.3614,21.9899,5.0451,1.4602,27.5856,13.5603,0.3914,0.1587,0.1633,0.111,0.1718,0.1621,0.1773,0.0812,0,0,0.1206,0.0409,0.0339,0.0136,0.076,0.0306,0.0011,0.0004,0.7165,0.1987,0,0,0.1834,0.0508,0.0134,0.0041,0.0271,0.0082,0.0001,0.0001,0.7915,0.2192
73,363.2861,100.9645,304.589,84.9601,192.5526,54.3195,103.4312,30.0209,249.4527,72.9993,74.4706,21.5762,388.7078,110.9774,89.6905,26.3314,35.3469,10.208,31.551,8.9163,21.4521,6.2281,93.084,25.8167,78.3631,21.9903,5.1588,1.4822,23.593,11.5887,0.4455,0.1787,0.1853,0.1276,0.1936,0.2135,0.1522,0.0858,0.0001,0.0003,0.1172,0.0407,0.0354,0.0142,0.0796,0.032,0.0011,0.0004,0.7149,0.1982,0,0,0.1796,0.0497,0.0157,0.0047,0.0322,0.0096,0.0001,0.0001,0.795,0.2201
74,366.3267,101.9096,308.5508,85.8975,199.2058,56.2181,107.3171,31.0475,252.6872,73.8338,76.3887,22.084,394.6768,112.2567,91.5991,26.8663,35.3478,10.2083,31.5501,8.9156,21.4561,6.2295,93.0858,25.8171,78.3655,21.9907,5.2459,1.4972,23.7119,10.9855,0.4119,0.1732,0.2154,0.133,0.2688,0.2156,0.208,0.1005,0.0002,0.0005,0.1136,0.0406,0.0369,0.0149,0.0834,0.0335,0.0011,0.0004,0.7131,0.1978,0,0,0.1755,0.0486,0.0181,0.0053,0.0372,0.0109,0.0001,0.0001,0.7971,0.2207
75,370.6346,103.1098,313.9974,87.4163,206.2721,58.2371,112.3761,32.7752,256.3075,74.8637,78.6779,22.7793,401.0868,114.0159,93.5408,27.5573,35.3488,10.2084,31.5506,8.9157,21.4609,6.2312,93.0873,25.8178,78.3696,21.9906,5.2862,1.5149,18.7748,9.9983,0.4342,0.1442,0.3901,0.6822,0.1287,0.1041,0.2552,0.1091,0.0002,0.0004,0.1098,0.0405,0.0385,0.0155,0.0873,0.0351,0.0011,0.0004,0.7113,0.1973,0,0,0.1712,0.0474,0.0203,0.0059,0.0421,0.0122,0.0001,0.0001,0.7981,0.221
76,373.9979,103.9307,317.4391,88.3266,211.6564,59.5869,115.4431,33.6187,258.997,75.5789,80.4123,23.2635,405.5497,115.1986,95.2684,28.068,35.3493,10.2086,31.5517,8.9156,21.465,6.2322,93.0885,25.8181,78.3744,21.9922,5.4349,1.5528,15.4142,9.411,0.4836,0.1806,0.527,0.9833,0.2446,0.2238,0.2315,0.145,0.0002,0.0004,0.1061,0.0405,0.0401,0.0161,0.0912,0.0367,0.0012,0.0004,0.7096,0.1969,0,0,0.1668,0.0462,0.0226,0.0065,0.0471,0.0136,0.0001,0.0001,0.7986,0.2211
77,376.5087,104.6052,319.9095,89.0201,216.0832,60.7338,120.1138,34.5955,262.4139,76.3925,82.6329,23.7852,411.3435,116.6896,97.6293,28.6661,35.3504,10.2086,31.5498,8.9153,21.469,6.2333,93.0911,25.8188,78.3792,21.9929,5.4688,1.5574,11.8019,4.9808,0.4839,0.176,0.6242,1.1607,0.3242,0.2662,0.222,0.1391,0.0002,0.0005,0.1024,0.0405,0.0417,0.0168,0.0952,0.0384,0.0012,0.0005,0.7077,0.1964,0,0,0.1622,0.045,0.0249,0.0071,0.0522,0.015,0.0001,0.0001,0.7986,0.2211
78,379.5634,105.3486,323.5982,89.9759,220.7415,61.9795,124.3439,35.8385,265.8566,77.2721,84.9082,24.4349,417.0583,118.2291,100.1096,29.4071,35.3527,10.2094,31.5508,8.9155,21.4693,6.2339,93.0921,25.8188,78.3814,21.9929,5.5051,1.574,11.8714,8.598,0.4913,0.1687,0.6549,1.2714,0.2326,0.1988,0.2744,0.158,0.0003,0.0007,0.0987,0.0406,0.0432,0.0174,0.0992,0.04,0.0013,0.0005,0.7057,0.1959,0,0,0.1576,0.0437,0.0271,0.0077,0.0571,0.0163,0.0001,0.0001,0.7978,0.2209
79,381.9676,106.0589,325.8866,90.649,225.3246,63.3651,127.5056,36.662,268.8948,78.2113,86.9727,25.0325,421.7412,119.3845,102.3524,30.1238,35.3487,10.2075,31.5476,8.9146,21.4711,6.2344,93.0927,25.8192,78.3832,21.9931,5.5204,1.5661,5.363,8.5745,0.4658,0.1774,0.698,1.2886,0.2718,0.1881,0.2849,0.1601,0.0003,0.0008,0.095,0.0408,0.0448,0.018,0.1032,0.0416,0.0014,0.0005,0.7038,0.1954,0,0,0.153,0.0424,0.0291,0.0083,0.0618,0.0175,0.0001,0.0001,0.7959,0.2203
80,384.3959,106.7746,326.2949,90.7564,229.3467,64.3787,131.2295,37.6825,272.4487,79.245,89.4888,25.7884,426.3573,120.6451,105.0599,30.9173,35.3472,10.2076,31.5501,8.9155,21.474,6.2352,93.0942,25.8195,78.3855,21.9935,5.4813,1.5586,3.1602,5.5276,0.5076,0.1786,0.7493,1.327,0.3655,0.2697,0.3128,0.1777,0.0002,0.0006,0.0914,0.0409,0.0463,0.0186,0.1072,0.0432,0.0015,0.0006,0.7022,0.195,0,0,0.1484,0.0412,0.0311,0.0088,0.0663,0.0188,0.0001,0.0001,0.7935,0.2196
81,384.7514,106.8389,328.1226,91.207,231.7924,64.9064,133.8532,38.3095,275.0022,79.8898,91.3756,26.2802,429.3,121.3903,107.0844,31.4576,35.348,10.2079,31.55,8.9151,21.4788,6.2364,93.0982,25.8208,78.3941,21.9951,5.4503,1.5422,0.3884,4.265,0.5386,0.2061,0.78,1.3352,0.3414,0.241,0.7353,1.3034,0.0005,0.0008,0.0879,0.0412,0.0477,0.0192,0.1111,0.0448,0.0016,0.0006,0.7003,0.1946,0,0,0.1439,0.0399,0.0329,0.0093,0.0706,0.0199,0.0001,0.0001,0.7903,0.2187
82,384.8767,106.7786,329.019,91.4166,234.9481,65.6699,136.8186,39.0149,277.97,80.6268,93.6959,26.8505,432.1491,122.1083,109.5582,32.1071,35.3487,10.2087,31.5503,8.9159,21.4807,6.2373,93.1001,25.8216,78.3975,21.9954,5.4982,1.5875,-1.0748,4.2012,0.5565,0.2336,0.8012,1.2804,0.2989,0.2113,0.8426,1.8206,0.0004,0.0007,0.0847,0.0414,0.049,0.0197,0.1149,0.0463,0.0018,0.0007,0.6988,0.1942,0,0,0.1394,0.0387,0.0346,0.0097,0.0746,0.021,0.0002,0.0001,0.7867,0.2177
83,384.7253,106.6865,329.4177,91.4318,237.5293,66.3709,140.2516,39.9774,280.6617,81.2261,96.0326,27.5124,434.2516,122.6567,112.0369,32.7901,35.3466,10.208,31.5494,8.9156,21.4795,6.2371,93.0983,25.821,78.4009,21.9965,5.4558,1.5397,0.2621,3.0621,0.5961,0.2086,0.816,1.2017,0.4676,0.3105,0.9275,1.9381,0.0005,0.0008,0.0817,0.0417,0.0501,0.0202,0.1183,0.0477,0.0019,0.0008,0.6973,0.1938,0,0,0.1351,0.0375,0.0362,0.0102,0.0785,0.022,0.0002,0.0001,0.7828,0.2166
84,383.404,106.2856,329.2187,91.3814,238.6469,66.6487,142.7943,40.6139,282.7503,81.7923,97.986,28.0575,435.5666,122.9299,114.0801,33.4022,35.3472,10.2075,31.5491,8.9149,21.4818,6.2378,93.1012,25.8216,78.4042,21.9965,5.4542,1.5975,0.4387,4.161,0.6043,0.2013,0.818,1.1269,0.526,0.2961,0.9917,2.0193,0.0009,0.001,0.0789,0.042,0.0511,0.0206,0.1215,0.049,0.0022,0.0009,0.6957,0.1934,0,0,0.1309,0.0363,0.0378,0.0106,0.0822,0.023,0.0002,0.0002,0.7788,0.2155
85,381.2577,105.6662,329.851,91.5323,240.6715,67.139,145.8385,41.414,285.0397,82.3755,100.3336,28.7567,436.4473,123.0681,116.5497,34.0896,35.3477,10.2083,31.5488,8.9154,21.4802,6.2367,93.1045,25.8228,78.4087,21.9977,5.2613,1.4781,0.2649,3.5413,0.6725,0.291,0.8564,1.1191,0.4887,0.2714,0.9847,2.1019,0.0014,0.0011,0.0764,0.0422,0.0521,0.021,0.1244,0.0501,0.0024,0.0009,0.6943,0.1931,0,0,0.1269,0.0352,0.0392,0.0109,0.0858,0.024,0.0001,0.0002,0.7748,0.2144
86,379.5095,105.185,329.5805,91.4358,242.0491,67.5917,148.0327,41.8916,286.8787,82.7307,102.284,29.2041,436.9104,123.1185,118.5969,34.5409,35.3502,10.2093,31.5477,8.9154,21.4817,6.2384,93.108,25.8236,78.4134,21.9989,5.1832,1.4578,0.2069,3.3597,0.6439,0.2149,0.8964,1.1316,0.4242,0.3384,1.0314,2.1393,0.0023,0.0014,0.074,0.0426,0.0529,0.0213,0.1272,0.0512,0.0026,0.001,0.6927,0.1927,0,0,0.123,0.0341,0.0407,0.0113,0.0893,0.0249,0.0001,0.0002,0.7712,0.2134
87,377.6991,104.6844,329.0045,91.252,243.9784,68.1205,149.6984,42.3552,288.543,83.1678,104.2143,29.7433,437.2011,123.1094,120.6427,35.1393,35.3529,10.2084,31.5509,8.9161,21.4826,6.2373,93.1083,25.8236,78.4186,21.9997,5.3093,1.5283,1.1631,2.6448,0.713,0.2549,0.9038,1.1421,0.4733,0.3334,1.0885,2.2004,0.0028,0.0015,0.0718,0.0428,0.0537,0.0216,0.1298,0.0523,0.0028,0.0011,0.6914,0.1923,0,0,0.1191,0.0331,0.0421,0.0117,0.0929,0.0259,0.0002,0.0001,0.7679,0.2125
88,375.9269,104.2041,328.6899,91.1374,245.6914,68.6919,151.9847,43.0436,290.2917,83.5305,106.3433,30.3483,437.1743,123.0032,122.8572,35.7443,35.3562,10.2096,31.5525,8.9162,21.4848,6.2381,93.1145,25.8256,78.4258,22.0014,5.115,1.477,-0.1662,3.5971,0.7127,0.2465,0.9184,1.1334,0.53,0.4389,1.1253,2.2442,0.0035,0.0018,0.0697,0.0432,0.0544,0.0219,0.1322,0.0532,0.003,0.0012,0.6902,0.1921,0,0,0.1154,0.0321,0.0435,0.0121,0.0966,0.0269,0.0003,0.0002,0.765,0.2117
