Time (s),T0 (C),U_T0 (C),T1 (C),U_T1 (C),T2 (C),U_T2 (C),T3 (C),U_T3 (C),T4 (C),U_T4 (C),T5 (C),U_T5 (C),T6 (C),U_T6 (C),T7 (C),U_T7 (C),T8 (C),U_T8 (C),T9 (C),U_T9 (C),T10 (C),U_T10 (C),T12 (C),U_T12 (C),T13 (C),U_T13 (C),HFG_Floor_(kW.m-2),U_HFG_Floor_(kW.m-2),Press_(Pa),U_Press_(Pa),Phi_G_UP,U_Phi_G_UP,Phi_G_DOWN,U_Phi_G_DOWN,Phi_L_UP,U_Phi_L_UP,Phi_L_DOWN,U_Phi_L_DOWN,Upper_X_Fuel,U_Upper_X_Fuel,Upper_X_O2,U_Upper_X_O2,Upper_X_CO2,U_Upper_X_CO2,Upper_X_H2O,U_Upper_X_H2O,Upper_X_CO,U_Upper_X_CO,Upper_X_N2,U_Upper_X_N2,Lower_X_Fuel,U_Lower_X_Fuel,Lower_X_O2,U_Lower_X_O2,Lower_X_CO2,U_Lower_X_CO2,Lower_X_H2O,U_Lower_X_H2O,Lower_X_CO,U_Lower_X_CO,Lower_X_N2,U_Lower_X_N2
60,248.2788,42.7829,134.4651,26.8716,69.4676,14.9516,58.9587,12.3477,170.2896,33.587,49.8795,11.5816,254.1711,48.3269,61.2488,13.926,33.6838,8.3161,29.7184,6.8828,22.9727,4.273,92.8545,18.9132,86.2575,18.5082,1.9791,0.4306,-1.8242,2.6009,0.348,0.1238,0.1021,0.0652,0.1694,0.1372,0.082,0.0596,0,0,0.1528,0.0253,0.0383,0.0248,0.0566,0.0393,0.001,0.0002,0.8214,0.1888,0.0008,0.0015,0.2065,0.0335,0.0005,0.0001,0.0004,0.0002,0,0,0.7802,0.1267
61,249.573,42.752,136.7927,27.4927,70.2603,14.9836,59.3097,12.3172,172.3867,33.7151,50.3355,11.6306,257.0787,48.5197,61.8758,13.9764,33.68,8.3154,29.7178,6.883,22.973,4.2728,92.8573,18.9115,86.2582,18.5124,2.0614,0.4459,126.0854,73.7723,0.3639,0.1801,0.0827,0.0588,0.187,0.1284,0.0987,0.0678,0,0,0.1527,0.0253,0.0383,0.0249,0.0567,0.0394,0.001,0.0002,0.8214,0.189,0.0007,0.0014,0.2065,0.0335,0.0005,0.0001,0.0004,0.0002,0,0,0.7804,0.1268
62,252.3115,43.2366,145.1347,29.19,71.6001,15.3992,59.7916,12.3659,174.5251,33.9733,50.8539,11.7331,260.1175,48.9103,62.5476,14.0871,33.6842,8.3142,29.7181,6.8831,22.9741,4.2731,92.8574,18.9104,86.2575,18.5109,2.1683,0.4728,133.648,38.2736,0.312,0.1333,0.0949,0.0628,0.1714,0.1433,0.1203,0.0632,0,0,0.1526,0.0253,0.0383,0.0248,0.0567,0.0394,0.001,0.0002,0.8214,0.189,0.0008,0.0015,0.2066,0.0336,0.0005,0.0001,0.0004,0.0002,0,0,0.7806,0.1268
63,254.6624,43.5951,155.564,29.745,74.1434,15.9798,60.8189,12.5947,176.4961,34.0958,51.3935,11.7987,263.0351,49.2751,63.2088,14.1452,33.6832,8.3141,29.7187,6.8814,22.976,4.2728,92.8606,18.9098,86.2586,18.5112,2.2397,0.4698,119.5281,33.5817,0.3274,0.1486,0.0954,0.0614,0.19,0.1316,0.1293,0.0655,0,0,0.1525,0.0253,0.0384,0.0248,0.0568,0.0393,0.001,0.0002,0.8212,0.1889,0.0007,0.0014,0.2066,0.0336,0.0005,0.0001,0.0004,0.0002,0,0,0.7808,0.1269
64,257.1001,44.0916,164.8103,31.0618,76.9162,16.5242,62.1887,12.9326,178.242,34.2505,51.9064,11.871,265.8438,49.5966,63.822,14.2172,33.6811,8.3136,29.7187,6.881,22.9756,4.274,92.8569,18.9108,86.2574,18.5107,2.3431,0.4873,88.8132,22.7641,0.3562,0.1253,0.0991,0.0555,0.2048,0.1282,0.1171,0.0651,0,0,0.1523,0.0252,0.0385,0.0248,0.0569,0.0393,0.001,0.0002,0.8208,0.189,0.0007,0.0013,0.2066,0.0336,0.0006,0.0001,0.0004,0.0002,0,0,0.781,0.1269
65,260.42,44.5065,176.2521,32.563,81.1379,17.5738,63.8433,13.2606,180.3597,34.4937,52.5454,11.9672,269.1916,49.8875,64.568,14.3252,33.6822,8.3111,29.7182,6.8803,22.9756,4.2735,92.8581,18.9121,86.2572,18.5115,2.413,0.4869,82.8223,27.1136,0.3325,0.1667,0.0853,0.0629,0.202,0.1302,0.1361,0.0726,0,0,0.1518,0.0252,0.0387,0.0249,0.0573,0.0394,0.001,0.0002,0.8204,0.1895,0.0006,0.0012,0.2066,0.0336,0.0007,0.0002,0.0005,0.0003,0,0,0.7815,0.127
66,263.6853,44.8714,185.8311,33.8029,85.128,18.0067,65.3681,13.4812,182.4781,34.6537,53.2215,12.0571,272.7351,50.2535,65.352,14.4153,33.6834,8.3112,29.7202,6.8816,22.9794,4.2739,92.861,18.9123,86.2596,18.5105,2.4607,0.5148,64.0919,20.8302,0.3249,0.1238,0.0835,0.0657,0.2371,0.2352,0.1361,0.0736,0,0,0.1512,0.0251,0.0391,0.025,0.0578,0.0398,0.001,0.0002,0.8204,0.1901,0.0004,0.0009,0.2066,0.0336,0.0009,0.0003,0.0006,0.0005,0,0,0.7826,0.1272
67,267.3265,45.5966,193.3056,34.9137,91.3298,19.3733,67.1431,13.9962,184.9752,35.0094,54.0399,12.2326,276.6911,50.8603,66.2927,14.5891,33.6831,8.3104,29.7216,6.8808,22.9825,4.2745,92.8623,18.9122,86.259,18.5105,2.5399,0.5202,46.7482,12.7652,0.3178,0.138,0.0975,0.0673,0.203,0.135,0.134,0.0769,0,0,0.1503,0.0249,0.0396,0.0254,0.0587,0.0404,0.001,0.0002,0.8204,0.1916,0.0001,0.0005,0.2064,0.0335,0.0013,0.0005,0.0011,0.0008,0,0,0.7845,0.1275
68,270.1214,46.0575,197.7724,35.1924,98.7048,20.4424,68.6287,14.2616,187.1129,35.1961,54.7566,12.3361,279.9255,51.2483,67.1155,14.6761,33.68,8.3077,29.7198,6.8791,22.9826,4.2758,92.8596,18.9117,86.2603,18.5091,2.6436,0.5439,42.2504,12.5317,0.3678,0.1508,0.1232,0.0689,0.2667,0.1991,0.1154,0.0755,0,0,0.1493,0.0248,0.0403,0.0258,0.0598,0.0412,0.001,0.0002,0.821,0.1934,0,0.0001,0.2059,0.0334,0.002,0.0008,0.0021,0.0011,0,0,0.7874,0.128
69,272.1447,46.2457,202.9407,35.6936,105.7485,21.8423,70.0791,14.5733,189.0693,35.4551,55.4554,12.4523,282.9842,51.6099,67.9285,14.8094,33.6808,8.3077,29.7197,6.8793,22.9844,4.2759,92.8619,18.9117,86.26,18.5087,2.7109,0.5508,38.0222,11.6087,0.3291,0.1432,0.1178,0.0658,0.1717,0.1457,0.1399,0.0812,0,0,0.148,0.0246,0.0411,0.0263,0.0611,0.0422,0.001,0.0002,0.8212,0.1956,0,0,0.2051,0.0333,0.0031,0.0011,0.0036,0.0015,0,0,0.7913,0.1287
70,275.0316,46.4263,207.7161,36.4162,112.4985,22.9738,71.8809,14.9555,191.3555,35.7216,56.3114,12.5978,286.7158,51.9751,68.9256,14.9697,33.6793,8.308,29.7202,6.8792,22.9856,4.276,92.864,18.9126,86.2613,18.5106,2.8259,0.5667,32.2206,10.0375,0.3383,0.1339,0.1188,0.0639,0.1929,0.1717,0.1347,0.085,0,0,0.1465,0.0243,0.0421,0.0269,0.0626,0.0434,0.001,0.0002,0.8218,0.1983,0,0,0.204,0.0332,0.0045,0.0013,0.0055,0.0018,0,0,0.796,0.1294
71,277.0503,46.6855,211.4247,36.9259,119.4051,23.4833,73.6451,15.2359,193.4389,35.9054,57.128,12.7152,290.0842,52.3354,69.8693,15.0904,33.6802,8.3064,29.7208,6.8786,22.9868,4.2743,92.8644,18.9121,86.2622,18.5099,2.9048,0.5929,26.5463,10.4292,0.3467,0.1426,0.1153,0.0689,0.2063,0.1382,0.1422,0.0787,0,0,0.1448,0.0241,0.0432,0.0276,0.0644,0.0447,0.0011,0.0002,0.8224,0.2011,0,0,0.2025,0.0329,0.0062,0.0016,0.0077,0.0022,0,0,0.801,0.1302
72,280.6173,47.3045,216.4572,37.6471,125.9005,24.6397,75.9354,15.7936,195.9293,36.2883,58.1894,12.9695,294.1615,53.0106,71.0654,15.3378,33.678,8.3053,29.7203,6.8773,22.99,4.276,92.8656,18.9143,86.2643,18.5097,3.0028,0.6076,26.0896,10.4542,0.3563,0.1234,0.1292,0.0705,0.194,0.1753,0.1405,0.0821,0,0,0.1429,0.0238,0.0444,0.0283,0.0664,0.0461,0.0011,0.0002,0.8232,0.2043,0,0,0.2007,0.0326,0.008,0.0019,0.0102,0.0025,0,0,0.8054,0.1309
73,283.8165,47.917,220.423,38.2021,130.7813,25.2177,77.975,16.1376,198.1169,36.5248,59.1381,13.1304,297.8851,53.5645,72.1402,15.4817,33.6776,8.3043,29.7203,6.8781,22.9915,4.2761,92.8653,18.9141,86.2648,18.509,3.0692,0.6093,23.5698,8.3557,0.3511,0.1802,0.1393,0.071,0.1541,0.1321,0.1522,0.0749,0,0,0.1409,0.0235,0.0458,0.0291,0.0686,0.0476,0.0011,0.0002,0.824,0.2078,0,0,0.1984,0.0323,0.0099,0.0021,0.0128,0.0028,0,0,0.809,0.1315
74,286.2135,48.3427,223.6788,38.9985,136.0122,26.1244,79.9011,16.5613,200.2597,36.8598,60.1043,13.3322,301.4013,54.0007,73.2256,15.6994,33.6774,8.3048,29.7208,6.877,22.9942,4.2771,92.8658,18.9144,86.2656,18.5095,3.1514,0.6342,19.2327,8.0456,0.3553,0.1342,0.1245,0.0787,0.1551,0.1496,0.156,0.0778,0,0.0001,0.1388,0.0232,0.0472,0.03,0.0709,0.0494,0.0011,0.0002,0.8252,0.2117,0,0,0.196,0.0319,0.0119,0.0023,0.0155,0.0031,0,0,0.8119,0.132
75,289.0144,48.6532,227.7069,39.529,142.2568,26.9129,81.9731,16.995,202.6425,37.0948,61.2246,13.5054,305.2334,54.3034,74.4656,15.8859,33.6769,8.3042,29.7215,6.877,22.9953,4.2783,92.8675,18.9145,86.2682,18.5087,3.2163,0.6354,22.5558,8.1208,0.3272,0.1425,0.1461,0.0675,0.1948,0.1519,0.1561,0.1005,0,0.0001,0.1366,0.0228,0.0487,0.0309,0.0734,0.0513,0.0011,0.0002,0.8266,0.2159,0,0,0.1934,0.0315,0.0137,0.0026,0.018,0.0035,0,0,0.8137,0.1322
76,291.8235,49.228,231.1562,39.9208,146.681,27.4087,84.3341,17.5156,204.913,37.3589,62.3646,13.7289,309.0313,54.8044,75.7047,16.1107,33.676,8.3024,29.7203,6.877,22.9962,4.2777,92.8662,18.9145,86.2674,18.5082,3.2746,0.6513,18.6089,7.6808,0.3536,0.1399,0.147,0.0852,0.1515,0.137,0.1664,0.0893,0,0.0002,0.1344,0.0225,0.0502,0.0318,0.0758,0.0532,0.0011,0.0002,0.8276,0.2201,0,0,0.1906,0.031,0.0155,0.0028,0.0205,0.0038,0,0,0.8145,0.1323
77,294.4825,49.5345,235.8099,40.7791,152.2895,28.2831,86.9318,18.0299,207.4838,37.702,63.6946,13.9861,313.1672,55.4291,77.1605,16.3868,33.6774,8.3029,29.7211,6.8763,22.9992,4.2778,92.8686,18.9158,86.2723,18.5071,3.3463,0.6586,15.8239,6.9982,0.3767,0.1173,0.1772,0.0822,0.1563,0.1634,0.1705,0.0941,0,0.0001,0.1322,0.0222,0.0518,0.0327,0.0784,0.0551,0.0011,0.0002,0.829,0.2244,0,0,0.1877,0.0305,0.0173,0.0031,0.023,0.0042,0,0,0.8146,0.1324
78,296.8119,49.8202,238.8029,41.351,157.0582,29.1208,89.1505,18.4528,209.6127,37.9444,64.8339,14.1807,316.496,55.8989,78.4134,16.5847,33.6762,8.3021,29.7194,6.8762,22.9999,4.2783,92.8688,18.9154,86.2704,18.5061,3.4353,0.6784,16.3364,5.9149,0.3646,0.1386,0.1886,0.0927,0.1936,0.1457,0.1816,0.1081,0,0.0002,0.1299,0.0218,0.0533,0.0335,0.0809,0.0568,0.0012,0.0002,0.8302,0.2283,0,0,0.1848,0.0301,0.019,0.0033,0.0254,0.0045,0,0,0.8143,0.1323
79,298.7579,49.998,241.694,41.3897,161.2374,29.7496,91.8877,19.0502,211.8222,38.2561,66.0551,14.3996,320.0329,56.2966,79.7535,16.8311,33.677,8.3012,29.7214,6.8762,23.0025,4.2786,92.8714,18.9169,86.2743,18.5091,3.473,0.6783,14.7495,6.4216,0.3561,0.1553,0.2031,0.094,0.1721,0.1358,0.2074,0.121,0,0.0001,0.1276,0.0215,0.0548,0.0342,0.0834,0.0584,0.0012,0.0002,0.8307,0.2317,0,0,0.1818,0.0296,0.0206,0.0036,0.0277,0.0049,0,0,0.8137,0.1322
80,300.6379,50.1445,244.9222,41.9446,164.9859,30.0824,94.6709,19.4005,214.2555,38.4933,67.4053,14.596,323.8931,56.6253,81.2621,17.0425,33.6776,8.2994,29.7233,6.8756,23.0039,4.2786,92.8715,18.9154,86.2755,18.5071,3.5235,0.6937,11.9341,5.8102,0.3912,0.1615,0.2432,0.1072,0.2571,0.2414,0.2199,0.1367,0.0001,0.0003,0.1253,0.0211,0.0562,0.0348,0.0858,0.0598,0.0012,0.0002,0.8314,0.2349,0,0,0.1788,0.0291,0.0223,0.0038,0.03,0.0052,0,0,0.8127,0.132
81,303.6798,50.6978,248.7292,42.7381,170.0383,31.0773,97.0562,19.9019,216.6844,38.8792,68.8456,14.9591,327.701,57.2549,82.8523,17.3998,33.677,8.2991,29.7236,6.8761,23.0067,4.279,92.8726,18.9168,86.2787,18.5064,3.6077,0.7068,12.211,5.9957,0.3675,0.1384,0.2456,0.1027,0.1976,0.1593,0.224,0.1323,0,0.0002,0.123,0.0208,0.0577,0.0354,0.0883,0.0611,0.0012,0.0002,0.832,0.2375,0,0,0.1759,0.0286,0.0239,0.0041,0.0323,0.0056,0,0,0.8116,0.1318
82,306.2568,50.998,251.1523,42.9773,173.7884,31.5006,99.7703,20.388,219.1328,39.1525,70.3115,15.1858,331.5391,57.7803,84.4602,17.608,33.6772,8.299,29.7216,6.8762,23.008,4.2785,92.8722,18.9164,86.278,18.5059,3.6605,0.7169,13.0769,6.6083,0.3885,0.1824,0.2816,0.0889,0.1756,0.188,0.2397,0.1242,0.0001,0.0003,0.1207,0.0204,0.0591,0.0359,0.0907,0.0624,0.0012,0.0002,0.8324,0.2402,0,0,0.1729,0.0282,0.0255,0.0044,0.0346,0.006,0,0,0.8106,0.1317
83,308.0785,51.3037,253.6831,43.3014,176.6595,31.8709,102.1451,20.902,221.2133,39.4142,71.5964,15.4095,334.6988,58.2155,85.8685,17.8415,33.6754,8.2985,29.7233,6.8765,23.0107,4.2794,92.8741,18.916,86.2802,18.5069,3.7152,0.7284,12.8603,7.4601,0.402,0.1596,0.2881,0.0973,0.2055,0.1325,0.2346,0.1363,0,0.0001,0.1184,0.02,0.0606,0.0364,0.0931,0.0636,0.0012,0.0002,0.8326,0.2428,0,0,0.17,0.0277,0.027,0.0046,0.0368,0.0063,0,0,0.8092,0.1314
84,309.8901,51.5332,257.1504,43.8367,180.0912,32.2385,104.5235,21.3558,223.5721,39.7938,73.0816,15.66,338.2618,58.5381,87.5047,18.1378,33.6762,8.2976,29.7225,6.8756,23.0113,4.2792,92.8748,18.9173,86.2827,18.5059,3.7709,0.7349,10.468,6.8015,0.3939,0.1429,0.3272,0.1125,0.202,0.1409,0.266,0.1192,0,0.0001,0.116,0.0196,0.062,0.0369,0.0955,0.0648,0.0013,0.0002,0.8329,0.2452,0,0,0.1671,0.0272,0.0285,0.0048,0.039,0.0067,0,0,0.8077,0.1312
85,312.4168,51.9429,259.8908,44.2167,184.0294,32.7708,107.1059,21.7942,225.916,40.0356,74.625,15.9001,341.832,58.9643,89.1903,18.3828,33.6767,8.2971,29.724,6.8756,23.0138,4.2807,92.8762,18.9172,86.2856,18.5057,3.8408,0.7433,11.6354,7.8724,0.394,0.1247,0.3456,0.1078,0.2039,0.164,0.2641,0.1256,0.0001,0.0002,0.1138,0.0193,0.0634,0.0375,0.098,0.0663,0.0013,0.0002,0.8335,0.2482,0,0,0.1642,0.0267,0.03,0.0051,0.0411,0.007,0,0,0.806,0.1309
86,314.4466,52.393,262.6374,44.6316,187.2832,33.2586,110.1571,22.5736,228.5324,40.47,76.3879,16.3183,345.7316,59.5857,91.1146,18.7955,33.6765,8.2963,29.7235,6.8744,23.014,4.2801,92.8758,18.9178,86.2871,18.5057,3.8834,0.7563,10.8518,7.4175,0.3936,0.1378,0.3553,0.1136,0.2233,0.1909,0.2648,0.1263,0.0001,0.0002,0.1114,0.0189,0.0649,0.0382,0.1006,0.068,0.0013,0.0002,0.8343,0.2517,0,0,0.1614,0.0263,0.0314,0.0053,0.0432,0.0073,0,0,0.8044,0.1306
87,316.4452,52.6894,265.6395,44.9311,190.3783,33.5394,112.4654,22.8677,230.7418,40.731,77.9018,16.5476,348.826,59.9949,92.7768,19.0079,33.6759,8.297,29.724,6.8767,23.0154,4.2807,92.8773,18.9174,86.2891,18.5054,3.9355,0.7695,10.7791,7.8348,0.4328,0.172,0.3715,0.1233,0.2317,0.2205,0.2889,0.1467,0.0001,0.0002,0.1091,0.0186,0.0665,0.0389,0.1032,0.0698,0.0013,0.0003,0.8352,0.2556,0,0,0.1586,0.0258,0.0328,0.0055,0.0452,0.0077,0,0,0.8028,0.1304
88,317.9784,52.9035,268.5298,45.368,193.3803,34.1243,114.5353,23.1613,232.8207,41.0394,79.365,16.7871,351.6293,60.3237,94.3881,19.2741,33.6764,8.295,29.7243,6.8759,23.0183,4.2815,92.8765,18.9181,86.292,18.5067,3.9971,0.7742,9.9295,4.9492,0.4738,0.1906,0.3691,0.1457,0.2351,0.1873,0.2832,0.1323,0,0.0002,0.1069,0.0182,0.0679,0.0396,0.1058,0.0715,0.0014,0.0003,0.8361,0.2589,0,0,0.1558,0.0254,0.0342,0.0058,0.0473,0.008,0,0,0.8011,0.1301
89,320.2155,53.3272,270.284,45.7136,196.4952,34.5407,117.1859,23.6786,235.2102,41.3504,81.0848,17.0871,355.0033,60.749,96.2618,19.6009,33.6755,8.2944,29.7244,6.8744,23.0192,4.281,92.8768,18.9191,86.2919,18.5058,4.0589,0.781,9.1716,6.7671,0.4832,0.1702,0.4093,0.1333,0.3243,0.2826,0.3094,0.1141,0.0002,0.0005,0.1046,0.0179,0.0692,0.0398,0.108,0.0722,0.0014,0.0003,0.8356,0.26,0,0,0.1531,0.025,0.0356,0.006,0.0493,0.0083,0,0,0.7996,0.1298
90,322.0005,53.474,272.3762,45.8072,199.4976,34.8855,119.6884,24.107,237.4214,41.5947,82.6962,17.3155,358.077,61.09,98.0294,19.8354,33.6746,8.2941,29.7256,6.8757,23.0225,4.2825,92.8808,18.919,86.2951,18.5054,4.1179,0.8024,9.6464,7.8648,0.4853,0.154,0.4283,0.1308,0.2539,0.1916,0.3068,0.1109,0.0002,0.0006,0.1024,0.0175,0.0703,0.0397,0.1098,0.0721,0.0014,0.0003,0.8345,0.2594,0,0,0.1505,0.0246,0.0369,0.0062,0.0513,0.0087,0,0,0.798,0.1296
91,324.7104,53.9195,276.179,46.5091,203.4157,35.6604,122.3558,24.6516,239.9608,42.0082,84.6537,17.7566,361.4429,61.6037,100.1425,20.2779,33.6755,8.2934,29.726,6.876,23.0242,4.2827,92.8797,18.9185,86.2996,18.5045,4.1399,0.8011,7.1607,5.2612,0.4785,0.1804,0.4286,0.1184,0.2501,0.2255,0.3318,0.1211,0.0002,0.0005,0.1002,0.0171,0.0714,0.0394,0.1115,0.0716,0.0014,0.0003,0.8328,0.2576,0,0,0.1478,0.0241,0.0382,0.0064,0.0533,0.009,0,0,0.7965,0.1293
92,326.7276,54.2835,277.9162,46.8697,206.0189,36.0537,124.7638,24.8714,242.1664,42.2721,86.3361,18.0166,364.4311,62.0374,101.9034,20.4958,33.6757,8.293,29.7254,6.8757,23.0251,4.283,92.8812,18.9185,86.3003,18.5038,4.184,0.7994,8.5018,6.5661,0.4962,0.15,0.4372,0.1097,0.2404,0.1683,0.3429,0.117,0.0002,0.0006,0.098,0.0167,0.0724,0.039,0.1132,0.071,0.0015,0.0003,0.8311,0.2557,0,0,0.1452,0.0237,0.0396,0.0067,0.0553,0.0094,0,0,0.795,0.129
93,328.2739,54.5073,279.4165,46.9373,208.4321,36.3654,127.0952,25.3499,244.2567,42.6168,87.9479,18.3038,367.2357,62.4393,103.5623,20.7987,33.6758,8.2932,29.7271,6.8762,23.027,4.2829,92.8816,18.9206,86.3021,18.505,4.2573,0.8199,9.0016,6.8916,0.4987,0.1483,0.4713,0.1299,0.1831,0.2292,0.3365,0.1044,0.0001,0.0004,0.0958,0.0163,0.0734,0.0386,0.1149,0.0704,0.0015,0.0003,0.8296,0.2537,0,0,0.1426,0.0233,0.0409,0.0069,0.0573,0.0097,0,0,0.7936,0.1288
94,329.8066,54.6795,282.1101,47.2078,211.3466,36.6204,129.5331,25.8322,246.617,42.9277,89.7928,18.5716,370.3549,62.783,105.4901,21.0982,33.6775,8.2919,29.7279,6.8758,23.0287,4.2833,92.8821,18.9195,86.3074,18.503,4.3034,0.8204,8.3515,6.5593,0.4931,0.1301,0.4586,0.1262,0.2662,0.3144,0.3337,0.1249,0.0002,0.0006,0.0936,0.016,0.0745,0.0383,0.1166,0.0699,0.0015,0.0003,0.8278,0.2519,0,0,0.1401,0.0229,0.0422,0.0071,0.0592,0.01,0,0,0.7923,0.1286
95,332.2053,54.9822,284.8748,47.6563,214.086,37.0214,131.6975,26.0785,248.7842,43.1914,91.5381,18.8478,373.1949,63.1733,107.1361,21.3074,33.6763,8.2919,29.7293,6.8759,23.0302,4.2832,92.8858,18.9206,86.3093,18.5028,4.3169,0.8132,6.3934,5.5182,0.5448,0.1456,0.4959,0.1177,0.3951,0.26,0.3267,0.1472,0.0005,0.0009,0.0913,0.0156,0.0755,0.0379,0.1183,0.0694,0.0016,0.0003,0.8258,0.2501,0,0,0.1376,0.0225,0.0434,0.0073,0.0611,0.0104,0,0,0.7908,0.1284
96,334.0616,55.2773,286.5126,47.963,216.6906,37.5583,134.7934,26.5844,251.2717,43.5832,93.5763,19.2616,376.4526,63.7343,108.6784,21.5842,33.6743,8.2889,29.7271,6.8743,23.0312,4.2834,92.8855,18.9203,86.3124,18.5027,4.3905,0.8431,6.7843,5.2348,0.5193,0.1438,0.4942,0.1347,0.3421,0.2829,0.3695,0.1289,0.0005,0.0009,0.0891,0.0152,0.0765,0.0376,0.12,0.0688,0.0016,0.0003,0.824,0.2482,0,0,0.1351,0.0222,0.0447,0.0076,0.0631,0.0107,0,0.0001,0.7894,0.1282
97,335.6873,55.5681,288.0069,48.0676,219.4059,37.8884,137.1814,27.1453,253.3759,43.8579,95.2811,19.5285,379.0095,64.1414,110.3174,21.8622,33.6754,8.2892,29.7296,6.8754,23.0336,4.2844,92.8874,18.9212,86.3146,18.5027,4.425,0.8386,5.9366,6.1211,0.5525,0.1644,0.5026,0.1197,0.2907,0.2158,0.3802,0.1555,0.0004,0.0008,0.0869,0.0149,0.0775,0.0372,0.1217,0.0682,0.0016,0.0003,0.8224,0.2463,0,0,0.1326,0.0218,0.046,0.0078,0.065,0.0111,0.0001,0.0001,0.7881,0.128
98,337.3501,55.8497,290.3553,48.4845,221.9631,38.187,139.1981,27.4559,255.4685,44.192,97.0294,19.8182,381.6227,64.4935,112.1117,22.194,33.6745,8.2886,29.7283,6.875,23.0337,4.2835,92.8875,18.9217,86.3159,18.502,4.4525,0.8371,5.0436,6.3867,0.515,0.1369,0.525,0.1175,0.3406,0.2853,0.3665,0.1325,0.0007,0.0009,0.0846,0.0145,0.0786,0.0369,0.1235,0.0676,0.0017,0.0003,0.8205,0.2444,0,0,0.1302,0.0214,0.0472,0.008,0.0669,0.0115,0.0001,0.0001,0.7867,0.1277
99,339.3358,56.0728,292.5235,48.8825,224.3347,38.5347,141.5714,27.6677,257.7802,44.4708,98.9468,20.0664,384.4622,64.7894,114.1079,22.4647,33.6772,8.2883,29.7306,6.8739,23.0357,4.2848,92.8903,18.9224,86.3211,18.5028,4.509,0.8829,4.4123,6.0207,0.6089,0.1747,0.5354,0.1172,0.3009,0.2196,0.3712,0.1139,0.0009,0.0014,0.0823,0.0141,0.0796,0.0365,0.1252,0.067,0.0017,0.0003,0.8185,0.2424,0,0,0.1278,0.0211,0.0484,0.0083,0.0688,0.0118,0.0001,0.0001,0.7854,0.1275
100,341.0578,56.3576,293.852,49.0577,226.6664,39.0371,144.1154,28.137,260.0297,44.8234,100.8623,20.4886,387.2642,65.2454,116.0852,22.8062,33.6791,8.2886,29.731,6.8747,23.0372,4.2853,92.8912,18.9221,86.3233,18.5025,4.516,0.8546,5.0661,6.4538,0.5731,0.1725,0.5438,0.1241,0.2605,0.2094,0.4361,0.1348,0.0011,0.0016,0.0801,0.0137,0.0806,0.0362,0.1269,0.0664,0.0018,0.0003,0.8168,0.2404,0,0,0.1254,0.0207,0.0496,0.0085,0.0707,0.0122,0,0.0001,0.7842,0.1273
101,341.97,56.5081,295.7544,49.2555,229.1878,39.311,146.4915,28.5953,262.39,45.1315,102.8419,20.7682,390.1578,65.6946,118.1247,23.015,33.6782,8.2875,29.7304,6.8745,23.0383,4.2851,92.8935,18.924,86.3264,18.5018,4.5477,0.855,5.2981,5.5506,0.5803,0.1505,0.5547,0.1325,0.2322,0.1839,0.4149,0.1453,0.0012,0.0014,0.0779,0.0134,0.0816,0.0358,0.1287,0.0659,0.0019,0.0004,0.8149,0.2385,0,0,0.1231,0.0204,0.0508,0.0088,0.0726,0.0126,0.0001,0.0001,0.783,0.1271
102,343.3293,56.6613,297.1349,49.3841,231.177,39.5898,148.44,28.8882,264.3571,45.3991,104.5249,21.028,392.4296,66.0033,119.7981,23.2376,33.6776,8.2855,29.7294,6.8737,23.0385,4.2843,92.8924,18.9234,86.3283,18.5015,4.5946,0.8629,3.7157,5.5707,0.6126,0.1809,0.5695,0.1395,0.3312,0.2267,0.4532,0.1524,0.0014,0.0015,0.0757,0.013,0.0826,0.0355,0.1304,0.0653,0.002,0.0004,0.8132,0.2366,0,0,0.1207,0.0201,0.052,0.009,0.0745,0.013,0.0001,0.0001,0.7818,0.1269
103,344.9187,57.0044,298.792,49.5928,233.2336,39.9126,150.6336,29.0891,266.4525,45.7303,106.3525,21.2983,394.7652,66.2169,121.6829,23.5499,33.6787,8.2863,29.7309,6.8738,23.039,4.2856,92.8939,18.9246,86.3325,18.5006,4.5974,0.8543,4.0874,5.4083,0.648,0.1976,0.5721,0.1364,0.3106,0.1967,0.4612,0.1798,0.0016,0.0017,0.0735,0.0127,0.0835,0.0352,0.1321,0.0648,0.002,0.0004,0.8113,0.2345,0,0,0.1184,0.0198,0.0532,0.0093,0.0763,0.0134,0.0001,0.0001,0.7805,0.1267
104,346.3558,57.161,300.0464,49.7929,235.313,40.1765,152.8185,29.5176,268.6158,45.9831,108.2422,21.5687,397.0975,66.4775,123.6529,23.8736,33.6833,8.2876,29.7325,6.8751,23.0422,4.2853,92.8961,18.9237,86.3349,18.4992,4.6842,0.9109,1.7566,4.6598,0.6303,0.1568,0.5742,0.1428,0.396,0.3364,0.4459,0.1709,0.0019,0.0019,0.0713,0.0123,0.0845,0.0349,0.1338,0.0642,0.0021,0.0004,0.8094,0.2326,0,0,0.1161,0.0195,0.0544,0.0095,0.0782,0.0138,0.0001,0.0001,0.7793,0.1265
